Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
OK11.MU,OKYO Pharma Ltd,1.2638,-0.0088,-0.69%,2,64,N/A,N/A
BZ7A.SG,Bumrungrad Hospital PCL,6.00,-0.05,-0.83%,0,0,N/A,N/A
EC8.MU,Conmed Corp,124.00,0.00,0.00%,N/A,0,N/A,N/A
TEL1.SG,Sihuan Pharmaceutical Holdings Group Ltd,0.0760,0.0000,0.00%,0,0,N/A,N/A
ZA71.BE,Larimar Therapeutics Inc,3.0400,-0.3400,-10.06%,496,0,N/A,N/A
1YI1.MU,Purple Biotech Ltd,1.5300,-0.0200,-1.29%,"1,000",0,N/A,N/A
DRW8.HA,Draegerwerk AG & Co KGaA,38.90,+0.10,+0.26%,1,0,N/A,N/A
OZTA.MU,Grifols SA,11.33,0.00,0.00%,"1,000",172,N/A,N/A
BIO3.HA,Biotest AG,31.00,-0.60,-1.90%,150,0,N/A,N/A
7R8.BE,Replimune Group Inc,21.60,-0.40,-1.82%,15,0,N/A,N/A
PI3.DU,Gubra AS,12.24,-0.06,-0.49%,N/A,0,N/A,N/A
4PKB.MU,LAVA Therapeutics NV,1.8200,-0.2000,-9.90%,200,0,N/A,N/A
CXT.MU,Carmat,7.73,0.00,0.00%,60,1,N/A,N/A
A58.DU,Elevance Health Inc,408.00,-4.00,-0.97%,20,0,N/A,N/A
1ZLB.MU,Zai Lab Ltd,2.6200,0.0000,0.00%,460,0,N/A,N/A
L7R.MU,Lipidor AB,0.1125,0.0000,0.00%,"2,500",78,N/A,N/A
2QM0.MU,Medigus Ltd,4.8600,0.0000,0.00%,"1,000",18,N/A,N/A
S9T.BE,Respiri Ltd,0.0210,0.0000,0.00%,"5,000",0,N/A,N/A
69O.MU,Aelis Farma SA,14.10,0.00,0.00%,300,0,N/A,N/A
2QG.MU,Quantum Genomics,0.1576,0.0000,0.00%,"1,000",0,N/A,N/A
RHK.HA,Rhoen Klinikum AG,13.30,-0.10,-0.75%,412,0,N/A,N/A
88Q.DU,4basebio PLC,6.65,0.00,0.00%,30,0,N/A,N/A
SAE.HM,Shop Apotheke Europe NV,87.18,0.00,0.00%,"1,071",56,N/A,N/A
SAE.DU,Shop Apotheke Europe NV,87.50,0.00,0.00%,94,31,N/A,N/A
IOB.DU,Ion Beam Applications SA,16.52,+0.02,+0.12%,30,0,N/A,N/A
SBX.MU,SynBiotic SE,3.8700,0.0000,0.00%,12,123,N/A,N/A
CSJ.MU,CSL Ltd,175.55,-1.95,-1.10%,50,5,N/A,N/A
9EN.MU,Pharvaris NV,10.20,0.00,0.00%,N/A,0,N/A,N/A
SAB.MU,Sonic Healthcare Ltd,21.84,+0.02,+0.09%,21,0,N/A,N/A
PD1A.SG,Ansell Ltd,16.38,+0.09,+0.55%,0,3,N/A,N/A
AY20.MU,Aytu BioPharma Inc,1.6200,+0.0200,+1.25%,150,17,N/A,N/A
H5O.BE,MGC Pharmaceuticals Ltd,0.0028,0.0000,0.00%,"50,000","3,684",N/A,N/A
GON.DU,Geron Corp,2.7540,-0.0200,-0.72%,"1,000",0,N/A,N/A
45E.BE,Natera Inc,45.80,-0.40,-0.87%,64,1,N/A,N/A
XE9.BE,Xencor Inc,23.80,-0.20,-0.83%,"1,375",0,N/A,N/A
IP4.MU,InnoCan Pharma Corp,0.1838,+0.0036,+2.00%,"1,250","1,134",N/A,N/A
TCE2.MU,Celldex Therapeutics Inc,33.20,-1.20,-3.49%,55,0,N/A,N/A
7EY0.MU,Kiora Pharmaceuticals Inc,0.6600,+0.0290,+4.60%,200,3,N/A,N/A
5NR.MU,Nanobiotix SA,4.7600,+0.0750,+1.60%,250,248,N/A,N/A
2GH.MU,Merus NV,24.20,0.00,0.00%,9,0,N/A,N/A
4PC.MU,Perimeter Medical Imaging AI Inc,1.3100,0.0000,0.00%,"3,500",0,N/A,N/A
GHDN.MU,Brainstorm Cell Therapeutics Inc,2.5000,-0.0400,-1.57%,"1,000",0,N/A,N/A
LWB.SG,Mesoblast Ltd,0.6700,+0.0300,+4.69%,0,0,N/A,N/A
NPW1.DU,Smith & Nephew PLC,14.65,+0.10,+0.69%,30,0,N/A,N/A
2B30.MU,Xeris Biopharma Holdings Inc,2.4400,-0.0400,-1.61%,"1,100",0,N/A,N/A
B9P.F,NovaBay Pharmaceuticals Inc,0.6050,-0.0300,-4.72%,1,0,N/A,N/A
0IK.DU,NGM Biopharmaceuticals Inc,3.1600,-0.0200,-0.63%,60,1,N/A,N/A
BUWA.MU,Bio-Rad Laboratories Inc,344.20,0.00,0.00%,25,0,N/A,N/A
EX9.BE,Exelixis Inc,17.26,+0.10,+0.58%,100,1,N/A,N/A
NRC.MU,Neuronetics Inc,2.2550,-0.0550,-2.38%,"1,000",0,N/A,N/A
PTN.DU,Palatin Technologies Inc,2.0200,-0.0200,-0.98%,4,35,N/A,N/A
NJT.BE,PolarityTE Inc,0.2190,0.0000,0.00%,140,0,N/A,N/A
RJR1.MU,Stereotaxis Inc,1.8900,-0.0100,-0.53%,230,0,N/A,N/A
2H51.BE,Ocugen Inc,0.4836,+0.0292,+6.43%,400,7,N/A,N/A
MB8.MU,Moberg Pharma AB,1.6360,0.0000,0.00%,N/A,0,N/A,N/A
TCE2.DU,Celldex Therapeutics Inc,33.40,-0.80,-2.34%,150,0,N/A,N/A
H3D0.HA,Sonnet BioTherapeutics Holdings Inc,0.9400,+0.2750,+41.35%,N/A,0,N/A,N/A
4LL.BE,Teladoc Health Inc,23.34,+0.41,+1.79%,100,9,N/A,N/A
3O8.BE,Omeros Corp,5.43,-0.16,-2.86%,900,15,N/A,N/A
NV4.MU,Cellectar Biosciences Inc,1.9000,0.0000,0.00%,55,0,N/A,N/A
CU2.DU,Cerus Corp,2.4030,+0.0420,+1.78%,775,0,N/A,N/A
GXE.HA,Galapagos NV,38.32,+0.15,+0.39%,3,0,N/A,N/A
XP0.DU,Xenon Pharmaceuticals Inc,38.00,+0.20,+0.53%,750,0,N/A,N/A
1NE.MU,Verrica Pharmaceuticals Inc,5.75,0.00,0.00%,"1,000",75,N/A,N/A
NO1A.MU,Navidea Biopharmaceuticals Inc,0.0775,0.0000,0.00%,"55,000",0,N/A,N/A
CX5.MU,LadRx Corp,4.7905,-0.0545,-1.12%,41,14,N/A,N/A
4G8.MU,Guerbet SA,16.88,0.00,0.00%,60,1,N/A,N/A
J7Z.MU,Jazz Pharmaceuticals PLC,117.75,0.00,0.00%,220,4,N/A,N/A
ERV2.BE,Molecule Holdings Inc,0.0060,-0.0060,-50.00%,"25,000",438,N/A,N/A
0F1.DU,NanoString Technologies Inc,4.7200,0.0000,0.00%,19,0,N/A,N/A
ET8.BE,AEterna Zentaris Inc,2.4650,-0.0900,-3.52%,140,0,N/A,N/A
ILU.MU,Illumina Inc,190.06,+2.72,+1.45%,50,1,N/A,N/A
AJ81.MU,Agenus Inc,1.6850,-0.0080,-0.47%,"1,000",17,N/A,N/A
2OW.MU,Silk Road Medical Inc,29.80,0.00,0.00%,80,1,N/A,N/A
34D.HA,Diasorin SpA,97.38,+0.28,+0.29%,N/A,0,N/A,N/A
2KZ.BE,Kezar Life Sciences Inc,2.3400,0.0000,0.00%,40,0,N/A,N/A
ASZ1.BE,Alimera Sciences Inc,2.5200,-0.0200,-0.79%,800,14,N/A,N/A
Y230.MU,Akanda Corp,0.7500,+0.0300,+4.17%,"15,500",483,N/A,N/A
7M40.MU,Motus GI Holdings Inc,0.6260,-0.0270,-4.13%,"3,300",57,N/A,N/A
NPAU.MU,BetterLife Pharma Inc,0.0550,0.0000,0.00%,"11,000",192,N/A,N/A
I9DN.MU,Arbutus Biopharma Corp,2.1450,-0.0900,-4.03%,180,0,N/A,N/A
2OW.MU,Silk Road Medical Inc,29.80,0.00,0.00%,80,1,N/A,N/A
MSK.BE,MicroPort Scientific Corp,1.6800,+0.0800,+5.00%,700,0,N/A,N/A
IDD.BE,Innate Pharma SA,3.0050,0.0000,0.00%,"1,000",0,N/A,N/A
9LB.DU,Legend Biotech Corp,64.50,+1.00,+1.57%,200,3,N/A,N/A
0K3.MU,TFF Pharmaceuticals Inc,0.4240,+0.0140,+3.41%,450,0,N/A,N/A
CEPS.DU,CTI BioPharma Corp,8.20,-0.06,-0.70%,"1,280",0,N/A,N/A
5DG.MU,Ocumension Therapeutics,0.9550,+0.0400,+4.37%,20,0,N/A,N/A
BH3.DU,PTC Therapeutics Inc,39.00,-0.60,-1.52%,N/A,0,N/A,N/A
0F1.DU,NanoString Technologies Inc,4.7200,0.0000,0.00%,19,0,N/A,N/A
34D.HA,Diasorin SpA,97.38,+0.28,+0.29%,N/A,0,N/A,N/A
ET8.BE,AEterna Zentaris Inc,2.4650,-0.0900,-3.52%,140,0,N/A,N/A
ILU.MU,Illumina Inc,190.06,+2.72,+1.45%,50,1,N/A,N/A
AJ81.MU,Agenus Inc,1.6850,-0.0080,-0.47%,"1,000",17,N/A,N/A
2KZ.BE,Kezar Life Sciences Inc,2.3400,0.0000,0.00%,40,0,N/A,N/A
ASZ1.BE,Alimera Sciences Inc,2.5200,-0.0200,-0.79%,800,14,N/A,N/A
Y230.MU,Akanda Corp,0.7500,+0.0300,+4.17%,"15,500",483,N/A,N/A
OJU1.DU,Oramed Pharmaceuticals Inc,3.6420,+0.0900,+2.53%,"1,000",17,N/A,N/A
0ET.DU,Esperion Therapeutics Inc,1.2260,-0.0480,-3.77%,100,0,N/A,N/A
BTH.MU,Biolase Inc,0.0670,+0.0020,+3.08%,"1,780",31,N/A,N/A
4R0.SG,Oxford Nanopore Technologies PLC,2.5600,-0.0500,-1.92%,0,23,N/A,N/A
20D.MU,Cidara Therapeutics Inc,1.0580,-0.0300,-2.76%,"5,000",0,N/A,N/A
0QTA.MU,Guardion Health Sciences Inc,6.20,0.00,0.00%,111,15,N/A,N/A
P0X.F,Pharnext SA,0.0339,+0.0008,+2.42%,"1,300","1,318","3,371",N/A
AYJ0.MU,Valneva SE,12.40,-0.30,-2.36%,20,0,N/A,N/A
0NN.MU,Avicanna Inc,0.2080,+0.0080,+4.00%,"5,000",0,N/A,N/A
41X.BE,Ardelyx Inc,3.5300,-0.1500,-4.08%,250,26,N/A,N/A
NZW2.BE,Molecular Templates Inc,0.4360,-0.0025,-0.57%,"1,200",0,N/A,N/A
0NF0.MU,Mydecine Innovations Group Inc,0.2140,0.0000,0.00%,250,"2,023",N/A,N/A
NTR.MU,Spectrum Pharmaceuticals Inc,0.9660,0.0000,0.00%,"7,000",122,N/A,N/A
9EH.MU,Evolent Health Inc,27.40,-0.40,-1.44%,147,0,N/A,N/A
GON.DU,Geron Corp,2.7540,-0.0200,-0.72%,"1,000",0,N/A,N/A
7EY0.MU,Kiora Pharmaceuticals Inc,0.6600,+0.0290,+4.60%,200,3,N/A,N/A
5NR.MU,Nanobiotix SA,4.7600,+0.0750,+1.60%,250,248,N/A,N/A
84SA.MU,SLANG Worldwide Inc,0.0220,0.0000,0.00%,"100,000",0,N/A,N/A
DR6.BE,ACADIA Pharmaceuticals Inc,22.00,0.00,0.00%,20,0,N/A,N/A
DUL.MU,Alnylam Pharmaceuticals Inc,183.40,+1.20,+0.66%,7,0,N/A,N/A
2GH.MU,Merus NV,24.20,0.00,0.00%,9,0,N/A,N/A
4PC.MU,Perimeter Medical Imaging AI Inc,1.3100,0.0000,0.00%,"3,500",0,N/A,N/A
GHDN.MU,Brainstorm Cell Therapeutics Inc,2.5000,-0.0400,-1.57%,"1,000",0,N/A,N/A
LWB.SG,Mesoblast Ltd,0.6700,+0.0300,+4.69%,0,0,N/A,N/A
37Z.BE,Allakos Inc,4.3280,-0.1440,-3.22%,16,0,N/A,N/A
NPW1.DU,Smith & Nephew PLC,14.65,+0.10,+0.69%,30,0,N/A,N/A
2B30.MU,Xeris Biopharma Holdings Inc,2.4400,-0.0400,-1.61%,"1,100",0,N/A,N/A
7XB.F,Xbrane Biopharma AB,6.60,-0.07,-1.05%,200,0,N/A,N/A
B9P.F,NovaBay Pharmaceuticals Inc,0.6050,-0.0300,-4.72%,1,0,N/A,N/A
SP4P.MU,Achieve Life Sciences Inc,5.50,-0.25,-4.35%,11,56,N/A,N/A
ABG.DU,AmerisourceBergen Corp,164.06,-0.72,-0.44%,12,1,N/A,N/A
DY2.DU,Dentsply Sirona Inc,34.78,0.00,0.00%,41,0,N/A,N/A
PTN.DU,Palatin Technologies Inc,2.0200,-0.0200,-0.98%,4,35,N/A,N/A
L1Z1.MU,Alphatec Holdings Inc,14.80,0.00,0.00%,50,8,N/A,N/A
CU2.DU,Cerus Corp,2.4030,+0.0420,+1.78%,775,0,N/A,N/A
PX91.MU,Cassava Sciences Inc,22.72,-0.54,-2.32%,150,0,N/A,N/A
F6T.BE,Fate Therapeutics Inc,5.23,+0.28,+5.74%,100,0,N/A,N/A
2QK.MU,Scholar Rock Holding Corp,7.80,0.00,0.00%,30,0,N/A,N/A
CLM.MU,"Clearside Biomedical, Inc.",1.2600,+0.0500,+4.13%,660,64,N/A,N/A
08D.MU,Mirum Pharmaceuticals Inc,26.00,-0.40,-1.52%,260,0,N/A,N/A
LWBA.DU,Mesoblast Ltd,3.4000,+0.0600,+1.80%,980,0,N/A,N/A
VE11.BE,Aravive Inc,1.4100,-0.0300,-2.08%,600,0,N/A,N/A
XMS.BE,Xtant Medical Holdings Inc,0.6200,0.0000,0.00%,15,0,N/A,N/A
G51.MU,Genscript Biotech Corp,2.2900,+0.1000,+4.57%,"1,000",0,N/A,N/A
NXOA.DU,Nicox SA,0.5420,-0.0020,-0.37%,"16,000",340,N/A,N/A
47N.MU,Citius Pharmaceuticals Inc,1.1430,0.0000,0.00%,"1,000",0,N/A,N/A
04X.DU,Personalis Inc,1.9000,-0.0410,-2.11%,81,1,N/A,N/A
GXE.HA,Galapagos NV,38.32,+0.15,+0.39%,3,0,N/A,N/A
XP0.DU,Xenon Pharmaceuticals Inc,38.00,+0.20,+0.53%,750,0,N/A,N/A
1NE.MU,Verrica Pharmaceuticals Inc,5.75,0.00,0.00%,"1,000",75,N/A,N/A
NO1A.MU,Navidea Biopharmaceuticals Inc,0.0775,0.0000,0.00%,"55,000",0,N/A,N/A
XE7C.MU,Cardiff Oncology Inc,1.4760,-0.0180,-1.20%,"1,500",26,N/A,N/A
CX5.MU,LadRx Corp,4.7905,-0.0545,-1.12%,41,14,N/A,N/A
7F0.MU,Fulgent Genetics Inc,35.00,0.00,0.00%,12,0,N/A,N/A
4G8.MU,Guerbet SA,16.88,0.00,0.00%,60,1,N/A,N/A
PV3B.MU,EyePoint Pharmaceuticals Inc,6.05,-0.30,-4.72%,"1,000",17,N/A,N/A
ERV2.BE,Molecule Holdings Inc,0.0060,-0.0060,-50.00%,"25,000",438,N/A,N/A
MB8.MU,Moberg Pharma AB,1.6360,0.0000,0.00%,N/A,0,N/A,N/A
NTR.DU,Spectrum Pharmaceuticals Inc,0.9100,-0.0210,-2.26%,"1,700",29,N/A,N/A
0M4.MU,Mersana Therapeutics Inc,3.9000,-4.9240,-55.80%,100,1,N/A,N/A
3E0.BE,Establishment Labs Holdings Inc,61.50,0.00,0.00%,N/A,0,N/A,N/A
407.HM,Sensei Biotherapeutics Inc,1.2060,-0.0140,-1.15%,150,0,N/A,N/A
H3D0.HA,Sonnet BioTherapeutics Holdings Inc,0.9400,+0.2750,+41.35%,N/A,0,N/A,N/A
0IK.DU,NGM Biopharmaceuticals Inc,3.1600,-0.0200,-0.63%,60,1,N/A,N/A
BUWA.MU,Bio-Rad Laboratories Inc,344.20,0.00,0.00%,25,0,N/A,N/A
EX9.BE,Exelixis Inc,17.26,+0.10,+0.58%,100,1,N/A,N/A
NRC.MU,Neuronetics Inc,2.2550,-0.0550,-2.38%,"1,000",0,N/A,N/A
NJT.BE,PolarityTE Inc,0.2190,0.0000,0.00%,140,0,N/A,N/A
NV4.MU,Cellectar Biosciences Inc,1.9000,0.0000,0.00%,55,0,N/A,N/A
ER4.BE,Emergent BioSolutions Inc,7.28,-0.10,-1.35%,80,0,N/A,N/A
E2OM.BE,Strata Skin Sciences Inc,0.7700,0.0000,0.00%,600,0,N/A,N/A
AN6.DU,AnaptysBio Inc,16.90,-0.10,-0.59%,N/A,0,N/A,N/A
J75.MU,Kineta Inc,2.8800,0.0000,0.00%,100,1,N/A,N/A
65H.MU,HTG Molecular Diagnostics Inc,0.4460,-0.0060,-1.33%,300,92,N/A,N/A
RWMA.MU,Rockwell Medical Inc,3.8800,0.0000,0.00%,100,1,N/A,N/A
07X.MU,Annovis Bio Inc,13.44,-0.56,-4.00%,20,0,N/A,N/A
0KB2.MU,Humanigen Inc,0.1405,0.0000,0.00%,"15,350",0,N/A,N/A
5HT.MU,Harpoon Therapeutics Inc,0.6700,+0.0050,+0.75%,800,14,N/A,N/A
I9SA.HA,Verona Pharma PLC,18.90,-0.60,-3.08%,N/A,0,N/A,N/A
O2T.MU,IVERIC bio Inc,35.20,-0.20,-0.56%,290,10,N/A,N/A
LSRM.BE,CEL-SCI Corp,2.1800,-0.0400,-1.80%,150,6,N/A,N/A
37Z.DU,Allakos Inc,4.3160,-0.1190,-2.68%,250,8,N/A,N/A
P0X.MU,Pharnext SA,0.0940,-0.0030,-3.09%,25,"2,649",N/A,N/A
NRC.MU,Neuronetics Inc,2.2550,-0.0550,-2.38%,"1,000",0,N/A,N/A
PTN.DU,Palatin Technologies Inc,2.0200,-0.0200,-0.98%,4,35,N/A,N/A
NJT.BE,PolarityTE Inc,0.2190,0.0000,0.00%,140,0,N/A,N/A
NV4.MU,Cellectar Biosciences Inc,1.9000,0.0000,0.00%,55,0,N/A,N/A
L1Z1.MU,Alphatec Holdings Inc,14.80,0.00,0.00%,50,8,N/A,N/A
CU2.DU,Cerus Corp,2.4030,+0.0420,+1.78%,775,0,N/A,N/A
PX91.MU,Cassava Sciences Inc,22.72,-0.54,-2.32%,150,0,N/A,N/A
ER4.BE,Emergent BioSolutions Inc,7.28,-0.10,-1.35%,80,0,N/A,N/A
E2OM.BE,Strata Skin Sciences Inc,0.7700,0.0000,0.00%,600,0,N/A,N/A
AN6.DU,AnaptysBio Inc,16.90,-0.10,-0.59%,N/A,0,N/A,N/A
CLM.MU,"Clearside Biomedical, Inc.",1.2600,+0.0500,+4.13%,660,64,N/A,N/A
J75.MU,Kineta Inc,2.8800,0.0000,0.00%,100,1,N/A,N/A
65H.MU,HTG Molecular Diagnostics Inc,0.4460,-0.0060,-1.33%,300,92,N/A,N/A
RWMA.MU,Rockwell Medical Inc,3.8800,0.0000,0.00%,100,1,N/A,N/A
07X.MU,Annovis Bio Inc,13.44,-0.56,-4.00%,20,0,N/A,N/A
0KB2.MU,Humanigen Inc,0.1405,0.0000,0.00%,"15,350",0,N/A,N/A
5HT.MU,Harpoon Therapeutics Inc,0.6700,+0.0050,+0.75%,800,14,N/A,N/A
I9SA.HA,Verona Pharma PLC,18.90,-0.60,-3.08%,N/A,0,N/A,N/A
O2T.MU,IVERIC bio Inc,35.20,-0.20,-0.56%,290,10,N/A,N/A
LWBA.DU,Mesoblast Ltd,3.4000,+0.0600,+1.80%,980,0,N/A,N/A
VE11.BE,Aravive Inc,1.4100,-0.0300,-2.08%,600,0,N/A,N/A
XMS.BE,Xtant Medical Holdings Inc,0.6200,0.0000,0.00%,15,0,N/A,N/A
G51.MU,Genscript Biotech Corp,2.2900,+0.1000,+4.57%,"1,000",0,N/A,N/A
1KZ0.BE,Sweet Earth Holdings Corp,0.0652,-0.0214,-24.71%,"1,200",20,N/A,N/A
6IRA.F,IRLAB Therapeutics AB,0.6460,-0.0200,-3.00%,700,24,N/A,N/A
0N6A.SG,TME Pharma NV,1.3620,+0.0200,+1.49%,0,192,N/A,N/A
8NE.SG,Lisata Therapeutics Inc,3.7600,-0.2000,-5.05%,0,0,N/A,N/A
TD5A.MU,Tandem Diabetes Care Inc,24.78,+0.38,+1.56%,19,0,N/A,N/A
PXH.SG,Pixium Vision SA,0.0592,0.0000,0.00%,0,745,N/A,N/A
ZVA.SG,Cellectis SA,1.8860,+0.0140,+0.75%,0,109,N/A,N/A
A8D.SG,AB Science,4.7200,-0.0200,-0.42%,0,3,N/A,N/A
TEV.SG,Teva Pharmaceutical Industries Ltd,6.88,+0.10,+1.47%,"3,900","1,163",N/A,N/A
5CV.HM,CureVac NV,9.09,-0.22,-2.36%,200,306,N/A,N/A
BX2.BE,BioXcel Therapeutics Inc,19.47,+0.03,+0.15%,50,0,N/A,N/A
LO9A.F,VBI Vaccines Inc,2.3200,+0.0600,+2.65%,16,173,N/A,N/A
4TO.BE,Mainz Biomed BV,4.4100,-0.1250,-2.76%,501,23,N/A,N/A
E8M.MU,Elixinol Wellness Ltd,0.0090,0.0000,0.00%,"3,000",0,N/A,N/A
3WD.MU,Kanabo Group PLC,0.0380,0.0000,0.00%,"25,000",0,N/A,N/A
27N.DU,Cannovum AG,0.9650,0.0000,0.00%,10,247,N/A,N/A
NLZ.MU,NeuroMetrix Inc,0.9275,0.0000,0.00%,"1,001",17,N/A,N/A
AZ0.MU,Planet Based Foods Global Inc,0.0545,+0.0140,+34.57%,253,0,N/A,N/A
1XZ.BE,Ping An Healthcare And Technology Co Ltd,2.3660,+0.0100,+0.42%,"1,000",17,N/A,N/A
O2T.BE,IVERIC bio Inc,34.80,-0.20,-0.57%,50,0,N/A,N/A
G09.SG,Genomic Vision SA,0.0093,0.0000,0.00%,0,0,N/A,N/A
1UB.HM,Cognetivity Neurosciences Ltd,0.1910,-0.0010,-0.52%,"1,020",0,N/A,N/A
JIL.SG,Jilin Province Huinan Changlong Bio-pharmacy Co Ltd,0.1320,+0.0060,+4.76%,0,365,N/A,N/A
B0T.SG,Promimic AB,2.2000,-0.0300,-1.35%,0,0,N/A,N/A
38P.MU,Pihlajalinna Oyj,9.60,0.00,0.00%,200,0,N/A,N/A
34D.SG,Diasorin SpA,99.28,+2.72,+2.82%,0,0,N/A,N/A
BIG1.SG,Bio-Gate AG,1.5600,+0.0100,+0.65%,0,18,N/A,N/A
9VC.DE,ATAI Life Sciences NV,1.5880,-0.0090,-0.56%,"2,000","1,550",N/A,N/A
OC5.DU,Cochlear Ltd,149.20,+0.44,+0.30%,10,0,N/A,N/A
6CQ.MU,Cresco Labs Inc,1.5040,-0.0210,-1.38%,150,112,N/A,N/A
4ZU0.MU,Biora Therapeutics Inc,4.0600,+0.0800,+2.01%,130,279,N/A,N/A
GYX.MU,Futura Medical PLC,0.5800,+0.0150,+2.65%,32,0,N/A,N/A
NTUA.SG,Neptune Wellness Solutions Inc,0.1710,+0.0180,+11.76%,94,140,N/A,N/A
SO6.SG,Hydreight Technologies Inc,0.3220,-0.0320,-9.04%,0,0,N/A,N/A
3MT.SG,Magenta Therapeutics Inc,0.5820,-0.0180,-3.00%,0,0,N/A,N/A
50BA.SG,Bicycle Therapeutics PLC,24.40,+0.60,+2.52%,0,4,N/A,N/A
GHDN.SG,Brainstorm Cell Therapeutics Inc,2.3400,-0.1200,-4.88%,0,0,N/A,N/A
PCJ.SG,Abeona Therapeutics Inc,3.9820,-0.0720,-1.78%,0,70,N/A,N/A
7M40.SG,Motus GI Holdings Inc,0.6240,+0.0260,+4.35%,0,57,N/A,N/A
EDA.SG,Edap TMS SA,8.10,0.00,0.00%,0,19,N/A,N/A
N4CN.SG,Paratek Pharmaceuticals Inc,1.9780,-0.0010,-0.05%,0,295,N/A,N/A
MYD.SG,Myriad Genetics Inc,21.00,0.00,0.00%,0,17,N/A,N/A
PX91.SG,Cassava Sciences Inc,22.40,-0.39,-1.71%,0,7,N/A,N/A
K27.SG,Kodiak Sciences Inc,8.22,+0.02,+0.29%,0,3,N/A,N/A
5RT.SG,Rubius Therapeutics Inc,0.0146,0.0000,0.00%,0,0,N/A,N/A
RB0.SG,Regenxbio Inc,17.70,-0.30,-1.67%,0,0,N/A,N/A
6H9.SG,MCI Onehealth Technologies Inc,0.1050,+0.0060,+6.06%,0,0,N/A,N/A
AXD2.SG,Heron Therapeutics Inc,1.1200,-0.0600,-5.08%,0,94,N/A,N/A
2VP0.SG,Indigenous Bloom Hemp Corp,0.0120,0.0000,0.00%,0,"1,736",N/A,N/A
UR8.SG,UroGen Pharma Ltd,10.70,-0.40,-3.60%,0,8,N/A,N/A
TG4.SG,Oxurion NV,0.0020,-0.0003,-13.04%,0,0,N/A,N/A
BH3.SG,PTC Therapeutics Inc,38.60,+0.20,+0.52%,0,0,N/A,N/A
MWG0.SG,InMed Pharmaceuticals Inc,1.1200,-0.0080,-0.71%,0,59,N/A,N/A
PSH.SG,Sernova Corp,0.5820,-0.0030,-0.51%,0,"2,251",N/A,N/A
DY2.SG,Dentsply Sirona Inc,35.80,+0.84,+2.40%,0,19,N/A,N/A
49Y0.SG,Avenue Therapeutics Inc,1.0380,+0.0150,+1.47%,0,341,N/A,N/A
111A.SG,SINTX Technologies Inc,1.3300,-0.0700,-5.00%,0,0,N/A,N/A
NZW2.SG,Molecular Templates Inc,0.4540,+0.0140,+3.18%,0,0,N/A,N/A
TLA.SG,Maven Brands Inc,0.0140,-0.0035,-20.00%,0,172,N/A,N/A
0ET.SG,Esperion Therapeutics Inc,1.3460,+0.2260,+20.18%,0,"1,000",N/A,N/A
2YP.SG,Health Catalyst Inc,11.10,+0.40,+3.74%,0,19,N/A,N/A
2F50.SG,BiondVax Pharmaceuticals Ltd,1.2600,+0.0400,+3.28%,0,0,N/A,N/A
328.SG,MeiraGTx Holdings PLC,6.95,+0.30,+4.51%,0,0,N/A,N/A
TCE2.SG,Celldex Therapeutics Inc,32.80,-1.60,-4.65%,0,1,N/A,N/A
F6T.SG,Fate Therapeutics Inc,5.15,+0.29,+5.99%,0,8,N/A,N/A
DUL.SG,Alnylam Pharmaceuticals Inc,185.40,+4.40,+2.43%,0,19,N/A,N/A
6LJ.SG,Matinas BioPharma Holdings Inc,0.3240,+0.0020,+0.62%,400,973,N/A,N/A
0Z2.SG,Alector Inc,6.80,-0.05,-0.73%,0,25,N/A,N/A
8QQ.SG,AbCellera Biologics Inc,6.85,+0.15,+2.18%,60,718,N/A,N/A
L1Z1.SG,Alphatec Holdings Inc,14.10,-0.60,-4.08%,0,16,N/A,N/A
TRBA.SG,Trinity Biotech PLC,0.9050,-0.0100,-1.09%,0,42,N/A,N/A
AUH.SG,EGF Theramed Health Corp,0.3000,-0.0100,-3.23%,0,"1,884",N/A,N/A
18H.SG,PreveCeutical Medical Inc,0.0160,0.0000,0.00%,0,956,N/A,N/A
AL21.SG,Allscripts Healthcare Solutions Inc,10.30,+0.10,+0.98%,0,0,N/A,N/A
7D2A.DU,Sedana Medical AB,2.4700,-0.2400,-8.86%,400,0,N/A,N/A
21P1.DU,Aurora Cannabis Inc,0.4886,+0.0090,+1.88%,"1,000",637,N/A,N/A
6ZY.SG,Zynerba Pharmaceuticals Inc,0.3000,+0.0040,+1.35%,0,128,2.76M,N/A
YB4P.SG,Savara Inc,2.8800,-0.0200,-0.69%,0,20,N/A,N/A
6L7A.DU,Bellerophon Therapeutics Inc,0.6160,-0.0180,-2.84%,50,0,N/A,N/A
7R9.DU,Qualigen Therapeutics Inc,0.8700,+0.0100,+1.16%,N/A,0,N/A,N/A
4TZ.DU,ORIC Pharmaceuticals Inc,5.70,-0.20,-3.39%,66,0,N/A,N/A
UNH.SG,UnitedHealth Group Inc,418.00,-12.00,-2.79%,91,74,N/A,N/A
698.DU,Achilles Therapeutics PLC,0.8850,0.0000,0.00%,"2,700",47,N/A,N/A
2LK.DU,Nova Cannabis Inc,0.4040,+0.0020,+0.50%,N/A,0,N/A,N/A
LC8.DU,Calliditas Therapeutics AB,8.16,+0.29,+3.68%,500,0,N/A,N/A
9PT.DU,Pliant Therapeutics Inc,19.70,-2.50,-11.26%,4,0,N/A,N/A
