Product Status,Instrument,ISIN,WKN,Product Assignment Group Description,Market Maker,Specialist,First Trading Date,Last Trading Date
Active,DEVEX RES LTD,AU000000DEV5,000A2H80M,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-12-04,
Active,ADRIATIC METALS PLC CDIS,AU0000004772,000A2JMMA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-06-15,
Active,ATHABASCA OIL CORP.,CA04682R1073,000A1JYFM,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2012-05-16,
Active,ACROW FORMW.+CONSTR.S.LTD,AU0000006124,000A2JHF9,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-04-06,
Active,FINEQIA INTERN. INC. O.N.,CA31788W1023,000A2ADY5,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-08-02,
Active,DOMAIN HLDGS AUSTR. LTD,AU000000DHG9,000A2H7MR,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-11-17,
Active,ATICO MINING CORP.,CA0475591099,000A1JVJW,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2012-03-19,
Active,FINNING INTL INC.,CA3180714048,000885970,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,NEW WORLD RESOURCES LTD.,AU0000006934,000A2JHXL,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-04-12,
Active,DUKETON MINING LTD,AU000000DKM1,000A119ER,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-04-28,
Active,FIRAN TECHNOLOGY GROUP,CA3180931014,000A0CBF9,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-03-17,
Active,INFINITY LITHIUM CORP.,AU0000007627,000A2JH72,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-06-15,
Active,FINTECH SELECT,CA31810H1073,000A2DWUY,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-08-31,
Active,DRAGON MOUNTAIN GOLD LTD,AU000000DMG9,000A0ML4S,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DOMINOS PIZZA ENTERPR.LTD,AU000000DMP0,000A0EQ2E,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2014-03-05,
Active,88 ENERGY LTD,AU00000088E2,000A14PRT,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2015-03-06,
Active,FIREFOX GOLD CORP.,CA31816R1091,000A2PDU7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-02-13,
Active,AURION RESOURCES LTD,CA05156F1071,000A1H6VS,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DANAKALI LTD,AU000000DNK9,000A14UCJ,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2015-06-05,
Active,WIDE OPEN AGRICUL,AU0000010464,000A2JSA7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-10-17,
Active,AURINIA PHARMACEUT.,CA05156V1022,000A1W7D4,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2013-10-24,
Active,DOWNER EDI,AU000000DOW2,000615352,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,FIRESTONE VENTURES INC.,CA3183182011,000A1J3D7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2012-08-27,
Active,DRONESHIELD LTD,AU000000DRO2,000A2DMAA,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-02-28,
Active,CONSTELLATION RES,AU0000012023,000A2JNA7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-08-31,
Active,AURCANA SILVER CORP.,CA0519188035,000A2PBDG,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-01-03,
Active,DATA'3 LTD,AU000000DTL4,000A0B84K,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-10-18,
Active,ELEMENT 25 LTD,AU0000012098,000A2JMGQ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-05-22,
Active,AURORA SOLAR TECHS,CA05207J1084,000A14T2F,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2015-06-01,
Active,DOTZ NANO LTD,AU000000DTZ4,000A2DGDJ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-04-03,
Active,ATLAS ARTERIA,AU0000013559,000A2JM2A,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-05-30,
Active,DUBBER CORP. LTD,AU000000DUB3,000A12HPG,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2015-01-06,
Active,AUSTRALIS CAPITAL INC.,CA05259R1073,000A2N4PA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-08-15,
Active,KLEOS SPACE CDI/1/1,AU0000015588,000A2N4R3,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-11-30,
Active,AUTOCANADA INC.,CA05277B2093,000A1C43V,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-05-20,
Active,VIVA ENERGY GROUP LTD.,AU0000016875,000A2JQRX,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2019-01-29,
Active,DEXUS,AU000000DXS1,000A0NE0F,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,AUXICO RESOURCES CANADA,CA05334L1094,000A2H6MQ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-11-02,
Active,AUXLY CANNABIS GRP,CA05335P1099,000A2JNSX,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-06-11,
Active,FIRST MAJESTIC SILVER,CA32076V1031,000A0LHKJ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,DEEP YELLOW LTD,AU000000DYL4,000481592,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,GALAN LITHIUM LTD,AU0000021461,000A2N4CD,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2019-09-10,
Active,FIRST MNG GOLD CORP.,CA3208901064,000A2JBPS,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-01-12,
Active,FIRST QUANTUM MINLS,CA3359341052,000904604,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,AVARONE METALS,CA05351M2040,000A14SVX,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-04-25,
Active,CAPRICE RESOURCES,AU0000024275,000A2N8XJ,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2019-01-04,
Active,FISSION URANIUM CORP.,CA33812R1091,000A1T87E,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2013-05-09,
Active,ESTIA HEALTH LTD,AU000000EHE2,000A12GCM,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-12-10,
Active,EMECO HOLDINGS LTD,AU000000EHL7,000A0KDVC,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,AVINO SILVER + GOLD MINES,CA0539061030,000862191,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,ELDERS LTD,AU000000ELD6,000A0RM27,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,AVRICORE HEALTH INC.,CA0545211090,000A2N8S1,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-11-06,
Active,AXMIN INC.,CA05461V2012,000A1JUGD,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2012-02-24,
Active,ELEMENTOS LTD,AU000000ELT2,000A0YGFT,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,CORON.GL.RES. CDIS/10/1,AU0000026122,000A2N75P,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2019-01-29,
Active,5N PLUS INC.,CA33833X1015,000A0NAH2,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,AXION VENTURES INC.,CA05465L1004,000A2DUA4,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-07-07,
Active,EUROPEAN MET.HLDGS CDIS 1,AU000000EMH5,000A14XRL,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2016-05-12,
Active,ARDENT LEISURE GRP,AU0000027484,000A2N92H,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-11-30,
Active,EML PAYMENTS LTD.,AU000000EML7,000A1J8P1,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2012-11-23,
Active,HERAMEDLTD,AU0000028367,000A2PQND,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2019-08-29,
Active,FORAN MNG CORP.,CA3449112018,000A1C09C,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-06-24,
Active,AZTECH MINERALS CORP.,CA0548271000,000A2DRF0,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-05-24,
Active,ENTERPRISE METALS LTD,AU000000ENT8,000A0RDWT,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,FORSYS METALS CORP.,CA34660G1046,000A0ETPA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BCE INC. NEW,CA05534B7604,000A0J3LN,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,PEAK MINERALS LTD.,AU0000028763,000A2N8WG,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-11-07,
Active,FORTIS INC.,CA3495531079,000881347,BOERSE FRANKFURT EQUITIES,ODDO BHF Corporates & Markets AG,ODDO BHF Corporates & Markets AG,2011-05-23,
Active,BQE WATER INC.,CA0556402059,000A2PFBZ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-03-06,
Active,EQUUS MINING LTD,AU000000EQE3,000A1J88D,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,COLES GROUP LTD,AU0000030678,000A2N9WN,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2019-02-08,
Active,EQUATORIAL RESOURCES LTD.,AU000000EQX3,000570325,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2016-05-03,
Active,FORTUNE MINERALS LTD.,CA34967D1015,000A0CAFV,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GIBB RIVER DIAMONDS LTD,AU0000031411,000A2N94D,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-11-28,
Active,ENERGY RES. A,AU000000ERA9,000865906,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,49 NORTH RESOURCES INC,CA34978T1030,000A0N9WM,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BRP INC. SUBORD.VOT. O.N.,CA05577W2004,000A1WZCD,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2013-05-28,
Active,A2B AUSTRALIA LTD,AU0000032187,000A2PAFJ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-12-05,
Active,EMMERSON RESOURCES LTD,AU000000ERM4,000A0M8BN,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,FORTUNA SILVER MINES INC.,CA3499151080,000A0ETVA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,HEALIUS LTD,AU0000033359,000A2PAL9,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2018-12-07,
Active,EUROPEAN LITHIUM LTD,AU000000EUR7,000A2AR9A,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2016-10-14,
Active,BALLARD PWR SYS,CA0585861085,000A0RENB,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,ADVERITAS LTD,AU0000033946,000A2PASM,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-12-11,
Active,EVOLUTION MINING LTD,AU000000EVN4,000A1JNWA,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,ENVIROSUITE LTD,AU000000EVS3,000A2DJFV,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2016-12-16,
Active,FRANCO-NEVADA CORP.,CA3518581051,000A0M8PX,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,CANN GLOBAL LTD,AU0000038085,000A2PDNF,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-01-29,
Active,BK MONTREAL          CD 2,CA0636711016,000850386,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,EVT LTD.,AU000000EVT1,000A2ACRX,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2015-12-29,
Active,FREEGOLD VENTURES LTD,CA3564552048,000A1C4K0,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,BK NOVA SCOTIA,CA0641491075,000850388,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,FREEHOLD ROYALTIES LTD,CA3565001086,000A1H5MJ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-03-10,
Active,ELIXINOL WELLNESS LTD.,AU000000EXL4,000A2JB8D,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-10-22,
Active,ORA GOLD LTD,AU0000040784,000A2PFH7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-03-11,
Active,ALTERITY THERAPEUT. LTD,AU0000043945,000A2PHDZ,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-04-17,
Active,FRONTERA ENERGY CORP.,CA35905B1076,000A2DY0J,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-03-12,
Active,FRONTIER LITHIUM INC.,CA35910P1099,000A2ANKZ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-07-13,
Active,FBR LTD.,AU000000FBR4,000A143J3,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-10-18,
Active,BARRICK GOLD CORP.,CA0679011084,000870450,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,AVECHO BIOTECHN. LTD,AU0000047441,000A2PLEV,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2019-05-29,
Active,BARSELE MINERALS,CA0688921083,000A14108,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2016-06-22,
Active,BATERO GOLD CORP.,CA0705051021,000A1C4G7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,AIC MINES LTD,AU0000049033,000A2PL8P,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2019-06-17,
Active,BAUSCH HEALTH COS.,CA0717341071,000A2JQ1X,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-07-18,
Active,FATFISH GROUP LTD.,AU000000FFG8,000A117X5,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2017-12-22,
Active,BAYHORSE SILVER NEW,CA07278W1095,000A1XA1U,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2013-12-18,
Active,BAYTEX ENERGY CORP.,CA07317Q1054,000A1H5TA,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GBLT CORP.,CA36150R1029,000A2JG9N,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-11-26,
Active,FIRST GRAPHENE LTD.,AU000000FGR3,000A2ABY7,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2015-12-10,
Active,BEAR CREEK MINING CORP.,CA07380N1042,000A0B9RM,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,FLUENCE CORP. LTD,AU000000FLC5,000A2DU34,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2017-07-21,
Active,GDI INTEGR. FAC. SVCS,CA3615692058,000A14S7Q,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2015-05-14,
Active,FLIGHT CENTRE TRAVEL GRP,AU000000FLT9,000928191,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GFG RESOURCES INC.,CA36165F1018,000A2DWM1,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-10-24,
Active,BEE VECTOR.TECHS INTL,CA0765881028,000A14WDZ,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2015-10-16,
Active,FORTESCUE METALS GRP LTD.,AU000000FMG4,000121862,BOERSE FRANKFURT EQUITIES,TRADEGATE AG WERTPAPIERHANDELSBANK,TRADEGATE AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,FOCUS MINERALS LTD,AU000000FML4,000A0F610,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,GGX GOLD CORP.,CA36171K2011,000A2PL8X,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2019-06-14,
Active,BELLUS HEALTH INC.,CA07987C2040,000A2PQKK,BOERSE FRANKFURT EQUITIES,WOLFGANG STEUBING AG,WOLFGANG STEUBING AG,2019-08-19,
Active,GLG LIFE TECH CORP.,CA3617932015,000A0YD90,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BELMONT RES INC.,CA0804995029,000A2PLWB,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2019-06-07,
Active,GABRIEL RESOURCES LTD.,CA3619701061,000931885,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BELO SUN MINING CORP.,CA0805581091,000A1C129,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,SOLVAY S.A.  A,BE0003470755,000856200,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2011-05-23,
Active,GMV MINERALS INC.,CA3620M15016,000A116D1,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2014-07-01,
Active,TESSENDERLO GROUP P.S.,BE0003555639,000852064,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BENCHMARK METALS INC.,CA08162A1049,000A2JM2X,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2018-05-29,
Active,FYI RESOURCES LTD.,AU000000FYI5,000A0RDPF,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-05-09,
Active,KBC GROEP N.V.,BE0003565737,000854943,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BENGAL ENERGY LTD,CA08184N1006,000A1CWLY,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,COFINIMMO,BE0003593044,000914421,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BENTON RESOURCES INC.,CA0832981090,000A1J1ME,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-06-19,
Active,RECTICEL,BE0003656676,000853358,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,FITZROY RIVER CORP.LTD,AU000000FZR3,000A1J88H,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,BENZ MINING CORP.,CA08345Q2080,000A2DVM5,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-08-14,
Active,GLOBE METALS + MINING LTD,AU000000GBE0,000A0HMWV,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,SOFINA,BE0003717312,000852448,BOERSE FRANKFURT EQUITIES,BAADER BANK AG,BAADER BANK AG,2011-05-23,
Active,GOLDEN CROSS RES,AU000000GCR0,000904458,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,RETAIL ESTATES,BE0003720340,000936956,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
Active,GASCOYNE RESOURCES LTD,AU000000GCY6,000A0YDX5,BOERSE FRANKFURT EQUITIES,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,2011-05-23,
Active,BEWHERE HOLDINGS INC.,CA08825T1021,000A2AD9U,BOERSE FRANKFURT EQUITIES,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,BANKHAUS SCHEICH WERTPAPIERSPEZ. AG,2017-04-20,
Active,WERELDHAVE BELGIUM SCA,BE0003724383,000632334,BOERSE FRANKFURT EQUITIES,ICF BANK AG WERTPAPIERHANDELSBANK,ICF BANK AG WERTPAPIERHANDELSBANK,2011-05-23,
